342,1342
31,1031
14,1014
648,1648
577,1577
358,1358
844,1844
885,1885
959,1959
942,1942
801,1801
75,1075
447,1447
151,1151
230,1230
705,1705
954,1954
619,1619
989,1989
435,1435
754,1754
23,1023
713,1713
551,1551
673,1673
814,1814
574,1574
330,1330
308,1308
758,1758
142,1142
37,1037
888,1888
969,1969
140,1140
96,1096
928,1928
511,1511
277,1277
547,1547
608,1608
100,1100
735,1735
711,1711
118,1118
506,1506
688,1688
279,1279
678,1678
369,1369
897,1897
804,1804
526,1526
722,1722
806,1806
945,1945
88,1088
330,1330
67,1067
593,1593
636,1636
914,1914
38,1038
417,1417
438,1438
352,1352
653,1653
348,1348
430,1430
426,1426
977,1977
292,1292
439,1439
594,1594
715,1715
637,1637
170,1170
378,1378
787,1787
498,1498
252,1252
567,1567
363,1363
583,1583
698,1698
93,1093
525,1525
793,1793
422,1422
645,1645
856,1856
48,1048
302,1302
341,1341
350,1350
391,1391
55,1055
13,1013
771,1771
642,1642
840,1840
638,1638
324,1324
136,1136
776,1776
45,1045
625,1625
965,1965
723,1723
285,1285
936,1936
510,1510
222,1222
832,1832
805,1805
640,1640
607,1607
786,1786
109,1109
926,1926
45,1045
480,1480
616,1616
193,1193
615,1615
39,1039
934,1934
370,1370
859,1859
227,1227
444,1444
217,1217
860,1860
865,1865
136,1136
535,1535
711,1711
649,1649
882,1882
222,1222
318,1318
813,1813
536,1536
997,1997
900,1900
407,1407
900,1900
461,1461
694,1694
670,1670
184,1184
537,1537
657,1657
556,1556
126,1126
948,1948
125,1125
282,1282
441,1441
117,1117
371,1371
101,1101
647,1647
86,1086
586,1586
197,1197
138,1138
313,1313
886,1886
267,1267
449,1449
305,1305
773,1773
937,1937
261,1261
13,1013
376,1376
144,1144
57,1057
515,1515
710,1710
658,1658
962,1962
948,1948
946,1946
827,1827
991,1991
540,1540
949,1949
625,1625
579,1579
927,1927
321,1321
345,1345
702,1702
77,1077
518,1518
671,1671
236,1236
616,1616
15,1015
447,1447
801,1801
429,1429
153,1153
497,1497
372,1372
12,1012
662,1662
713,1713
89,1089
180,1180
618,1618
49,1049
361,1361
257,1257
548,1548
275,1275
990,1990
66,1066
169,1169
498,1498
163,1163
476,1476
822,1822
307,1307
562,1562
207,1207
277,1277
435,1435
819,1819
158,1158
342,1342
281,1281
969,1969
502,1502
890,1890
786,1786
621,1621
826,1826
363,1363
140,1140
473,1473
909,1909
784,1784
984,1984
542,1542
671,1671
646,1646
282,1282
13,1013
323,1323
417,1417
784,1784
176,1176
847,1847
62,1062
51,1051
411,1411
196,1196
777,1777
973,1973
176,1176
971,1971
106,1106
568,1568
516,1516
331,1331
475,1475
104,1104
349,1349
746,1746
23,1023
327,1327
23,1023
787,1787
890,1890
134,1134
383,1383
83,1083
300,1300
169,1169
757,1757
125,1125
475,1475
167,1167
100,1100
403,1403
844,1844
351,1351
469,1469
751,1751
173,1173
773,1773
842,1842
380,1380
181,1181
840,1840
325,1325
804,1804
68,1068
779,1779
464,1464
389,1389
742,1742
922,1922
360,1360
73,1073
631,1631
972,1972
233,1233
495,1495
217,1217
572,1572
113,1113
360,1360
225,1225
761,1761
190,1190
130,1130
780,1780
425,1425
985,1985
397,1397
190,1190
570,1570
880,1880
310,1310
311,1311
157,1157
321,1321
437,1437
646,1646
656,1656
373,1373
910,1910
706,1706
907,1907
268,1268
607,1607
201,1201
309,1309
126,1126
490,1490
72,1072
955,1955
846,1846
433,1433
247,1247
893,1893
94,1094
169,1169
316,1316
299,1299
170,1170
626,1626
484,1484
183,1183
21,1021
58,1058
894,1894
370,1370
367,1367
14,1014
911,1911
229,1229
955,1955
741,1741
637,1637
268,1268
547,1547
465,1465
201,1201
176,1176
281,1281
81,1081
192,1192
607,1607
13,1013
929,1929
45,1045
745,1745
931,1931
408,1408
744,1744
618,1618
322,1322
751,1751
226,1226
688,1688
552,1552
256,1256
306,1306
979,1979
261,1261
912,1912
472,1472
652,1652
695,1695
736,1736
127,1127
405,1405
840,1840
491,1491
156,1156
597,1597
899,1899
518,1518
862,1862
29,1029
545,1545
451,1451
616,1616
864,1864
437,1437
688,1688
848,1848
759,1759
707,1707
275,1275
677,1677
263,1263
988,1988
890,1890
645,1645
910,1910
128,1128
545,1545
429,1429
974,1974
540,1540
212,1212
608,1608
458,1458
134,1134
435,1435
189,1189
874,1874
287,1287
720,1720
848,1848
929,1929
263,1263
271,1271
94,1094
88,1088
885,1885
790,1790
552,1552
620,1620
822,1822
188,1188
530,1530
226,1226
715,1715
605,1605
507,1507
100,1100
923,1923
185,1185
209,1209
319,1319
34,1034
906,1906
108,1108
284,1284
316,1316
841,1841
435,1435
282,1282
498,1498
742,1742
56,1056
187,1187
284,1284
573,1573
882,1882
989,1989
80,1080
350,1350
340,1340
907,1907
893,1893
683,1683
666,1666
84,1084
490,1490
74,1074
720,1720
884,1884
565,1565
209,1209
238,1238
251,1251
190,1190
843,1843
671,1671
158,1158
147,1147
365,1365
642,1642
542,1542
103,1103
288,1288
834,1834
644,1644
477,1477
643,1643
935,1935
666,1666
363,1363
730,1730
553,1553
769,1769
483,1483
859,1859
295,1295
310,1310
660,1660
805,1805
591,1591
276,1276
175,1175
498,1498
654,1654
135,1135
620,1620
663,1663
938,1938
474,1474
691,1691
529,1529
567,1567
281,1281
233,1233
201,1201
535,1535
610,1610
146,1146
457,1457
100,1100
249,1249
401,1401
863,1863
207,1207
264,1264
877,1877
508,1508
910,1910
948,1948
70,1070
299,1299
372,1372
58,1058
808,1808
234,1234
417,1417
887,1887
427,1427
169,1169
