141,1141
503,1503
151,1151
905,1905
846,1846
653,1653
889,1889
80,1080
30,1030
960,1960
199,1199
855,1855
133,1133
507,1507
266,1266
898,1898
990,1990
544,1544
670,1670
414,1414
821,1821
656,1656
88,1088
964,1964
154,1154
889,1889
668,1668
176,1176
466,1466
415,1415
542,1542
794,1794
973,1973
882,1882
524,1524
414,1414
697,1697
128,1128
735,1735
861,1861
236,1236
986,1986
549,1549
559,1559
363,1363
56,1056
956,1956
750,1750
901,1901
255,1255
862,1862
992,1992
247,1247
481,1481
573,1573
320,1320
582,1582
713,1713
323,1323
716,1716
348,1348
961,1961
863,1863
226,1226
786,1786
495,1495
890,1890
915,1915
508,1508
220,1220
411,1411
975,1975
522,1522
877,1877
384,1384
514,1514
444,1444
121,1121
89,1089
751,1751
472,1472
173,1173
490,1490
700,1700
352,1352
482,1482
409,1409
87,1087
327,1327
850,1850
878,1878
567,1567
217,1217
558,1558
445,1445
362,1362
169,1169
624,1624
946,1946
415,1415
789,1789
857,1857
799,1799
134,1134
650,1650
143,1143
451,1451
47,1047
193,1193
38,1038
717,1717
36,1036
92,1092
891,1891
726,1726
559,1559
534,1534
867,1867
44,1044
583,1583
682,1682
370,1370
145,1145
36,1036
610,1610
454,1454
765,1765
304,1304
498,1498
182,1182
663,1663
369,1369
512,1512
641,1641
423,1423
255,1255
670,1670
486,1486
78,1078
251,1251
958,1958
889,1889
666,1666
252,1252
343,1343
435,1435
235,1235
383,1383
131,1131
514,1514
835,1835
182,1182
856,1856
633,1633
360,1360
706,1706
716,1716
768,1768
948,1948
873,1873
180,1180
169,1169
276,1276
636,1636
778,1778
808,1808
406,1406
129,1129
234,1234
842,1842
449,1449
521,1521
668,1668
740,1740
455,1455
602,1602
520,1520
902,1902
531,1531
465,1465
613,1613
243,1243
798,1798
165,1165
349,1349
331,1331
861,1861
81,1081
965,1965
192,1192
636,1636
152,1152
582,1582
904,1904
788,1788
858,1858
452,1452
671,1671
506,1506
556,1556
974,1974
555,1555
937,1937
930,1930
368,1368
197,1197
927,1927
27,1027
902,1902
732,1732
618,1618
590,1590
724,1724
633,1633
639,1639
954,1954
942,1942
446,1446
165,1165
702,1702
148,1148
545,1545
381,1381
118,1118
896,1896
42,1042
796,1796
68,1068
627,1627
96,1096
205,1205
490,1490
457,1457
163,1163
98,1098
49,1049
654,1654
811,1811
71,1071
474,1474
677,1677
851,1851
271,1271
31,1031
834,1834
937,1937
399,1399
34,1034
842,1842
87,1087
824,1824
936,1936
763,1763
45,1045
262,1262
804,1804
307,1307
491,1491
654,1654
848,1848
659,1659
792,1792
492,1492
900,1900
110,1110
612,1612
712,1712
989,1989
487,1487
926,1926
253,1253
61,1061
912,1912
115,1115
816,1816
523,1523
769,1769
271,1271
234,1234
670,1670
929,1929
649,1649
704,1704
814,1814
213,1213
927,1927
879,1879
295,1295
771,1771
421,1421
288,1288
224,1224
644,1644
172,1172
397,1397
709,1709
462,1462
877,1877
586,1586
214,1214
355,1355
530,1530
399,1399
899,1899
492,1492
954,1954
485,1485
711,1711
598,1598
578,1578
524,1524
513,1513
992,1992
72,1072
716,1716
555,1555
889,1889
137,1137
670,1670
672,1672
183,1183
187,1187
490,1490
941,1941
824,1824
652,1652
62,1062
857,1857
657,1657
338,1338
764,1764
107,1107
105,1105
461,1461
249,1249
87,1087
377,1377
954,1954
649,1649
222,1222
736,1736
496,1496
775,1775
916,1916
813,1813
363,1363
57,1057
62,1062
87,1087
425,1425
672,1672
89,1089
391,1391
744,1744
241,1241
192,1192
891,1891
258,1258
640,1640
333,1333
32,1032
857,1857
479,1479
170,1170
716,1716
427,1427
253,1253
696,1696
338,1338
883,1883
970,1970
642,1642
254,1254
405,1405
716,1716
589,1589
77,1077
768,1768
969,1969
906,1906
790,1790
339,1339
557,1557
693,1693
176,1176
984,1984
772,1772
496,1496
91,1091
734,1734
928,1928
341,1341
495,1495
250,1250
29,1029
681,1681
46,1046
790,1790
294,1294
89,1089
42,1042
126,1126
188,1188
968,1968
450,1450
643,1643
890,1890
853,1853
243,1243
937,1937
812,1812
981,1981
285,1285
75,1075
710,1710
706,1706
191,1191
200,1200
317,1317
300,1300
982,1982
816,1816
342,1342
931,1931
93,1093
893,1893
74,1074
316,1316
852,1852
684,1684
273,1273
318,1318
143,1143
953,1953
186,1186
581,1581
94,1094
125,1125
671,1671
584,1584
791,1791
728,1728
187,1187
738,1738
360,1360
872,1872
155,1155
464,1464
894,1894
962,1962
544,1544
212,1212
328,1328
881,1881
890,1890
109,1109
823,1823
224,1224
957,1957
409,1409
884,1884
191,1191
311,1311
694,1694
106,1106
98,1098
143,1143
624,1624
281,1281
691,1691
745,1745
183,1183
106,1106
502,1502
952,1952
316,1316
80,1080
467,1467
508,1508
38,1038
952,1952
206,1206
27,1027
724,1724
583,1583
78,1078
152,1152
69,1069
429,1429
45,1045
808,1808
795,1795
717,1717
47,1047
455,1455
563,1563
379,1379
639,1639
303,1303
644,1644

25306
9778
15665
19276
1314
21213
16613
22102
2008
11398
9934
813
16350
14866
2449
13297
12452
13249
14522
6170
2426
400
922
1069
1560
163
935
291
288
173
0
46
55
6
15
22
15
6
2
6
2
0
0
4
3
0
1
0
1
2
