32,132
74,174
44,144
66,166
79,179
88,188
62,162
82,182
97,197
92,192
64,164
46,146
72,172
96,196
99,199
19,119
99,199
48,148
97,197
84,184
71,171
67,167
75,175
31,131
21,121
66,166
13,113
79,179
17,117
14,114
71,171
30,130
73,173
61,161
14,114
96,196
84,184
51,151
61,161
44,144
22,122
56,156
15,115
53,153
47,147
31,131
45,145
20,120
39,139
97,197
20,120
62,162
44,144
94,194
12,112
85,185
95,195
97,197
45,145
98,198
38,138
22,122
97,197
10,110
26,126
49,149
31,131
82,182
83,183
56,156
51,151
75,175
94,194
29,129
60,160
21,121
21,121
92,192
69,169
74,174
28,128
39,139
77,177
24,124
83,183
26,126
43,143
33,133
59,159
51,151
51,151
66,166
54,154
13,113
45,145
84,184
56,156
89,189
61,161
54,154
44,144
55,155
59,159
19,119
47,147
76,176
83,183
61,161
11,111
32,132
50,150
91,191
91,191
77,177
58,158
10,110
94,194
49,149
94,194
97,197
38,138
50,150
71,171
95,195
43,143
68,168
72,172
70,170
51,151
61,161
51,151
54,154
96,196
83,183
90,190
22,122
50,150
48,148
20,120
42,142
32,132
67,167
44,144
95,195
70,170
63,163
82,182
80,180
62,162
84,184
76,176
93,193
76,176
95,195
48,148
10,110
59,159
96,196
47,147
26,126
65,165
90,190
31,131
62,162
91,191
63,163
48,148
98,198
88,188
78,178
93,193
60,160
99,199
90,190
88,188
44,144
51,151
94,194
12,112
60,160
63,163
33,133
70,170
29,129
22,122
16,116
21,121
75,175
59,159
74,174
86,186
23,123
39,139
43,143
40,140
20,120
47,147
24,124
96,196
15,115

108
117
112
117
93
109
136
129
100
125
101
121
138
112
97
116
99
107
112
138
126
100
113
99
138
104
136
133
98
134
96
100
104
134
100
133
104
93
102
116
133
133
95
107
122
119
96
105
121
