414,947
282,248
528,15
613,694
869,202
821,864
933,329
437,696
703,881
575,946
212,48
677,816
520,414
104,243
370,617
172,73
724,193
106,362
139,22
251,403
616,548
51,936
58,707
589,860
554,209
574,568
819,691
608,173
530,963
995,792
996,868
650,516
429,664
903,559
215,355
781,439
460,32
911,567
222,496
755,594
198,987
556,794
808,886
668,103
381,560
611,50
646,474
607,386
344,777
955,809
921,788
83,901
181,570
896,324
793,484
631,380
736,883
763,90
404,722
173,461
785,913
131,493
86,484
631,169
169,519
677,148
71,40
193,312
526,697
215,533
863,596
707,810
664,222
887,640
55,520
710,222
934,154
89,497
694,598
317,660
764,257
28,844
247,924
867,272
823,221
912,492
336,699
379,705
431,504
70,336
128,634
498,743
790,62
765,974
703,941
842,783
286,46
110,467
494,345
963,809
178,811
916,944
525,885
126,473
659,238
772,93
619,363
723,815
879,915
412,912
843,390
704,63
927,224
778,211
570,988
35,274
43,266
478,806
588,96
130,342
254,993
844,392
156,129
490,234
708,402
95,747
480,30
84,14
95,118
56,837
55,914
698,196
59,324
988,446
295,377
569,244
79,258
659,587
956,390
878,285
748,947
930,972
684,884
49,480
419,36
469,189
928,994
419,335
833,36
613,285
829,738
432,127
470,660
932,683
107,447
689,285
848,408
810,751
170,47
673,715
541,268
32,728
42,152
619,950
269,914
636,213
518,320
878,339
452,844
743,644
959,925
898,252
36,89
646,993
349,492
743,283
262,491
967,717
806,511
540,333
401,295
901,176
981,182
593,450
703,437
702,98
47,204
199,17
381,884
107,585
277,471
324,639
840,672
97,256
213,868
313,248
463,651
606,774
496,621
533,333
783,133
676,513
73,954
159,12
165,306
889,849
616,249
968,74
239,654
429,103
132,444
62,589
750,375
382,487
129,588
269,265
327,713
972,149
587,636
453,779
806,404
576,197
664,822
362,854
850,668
561,873
868,280
804,664
739,28
212,429
575,546
455,636
325,764
361,988
866,802
365,196
827,543
661,662
530,545
147,402
185,528
524,71
470,557
380,87
174,51
621,584
174,504
651,159
947,341
132,814
900,263
358,604
106,861
405,80
843,678
677,800
973,334
593,809
575,306
788,464
851,279
299,699
949,994
123,824
259,971
635,144
10,541
696,295
377,789
303,204
867,437
420,976
872,167
496,116
661,668
559,42
776,830
460,378
396,111
306,869
652,699
976,440
508,420
552,938
770,632
205,376
580,256
615,556
970,195
502,724
724,46
397,145
898,713
974,774
975,338
457,24
827,228
410,852
172,497
975,841
486,977
600,883
772,314
417,70
352,467
35,79
386,542
905,426
653,409
671,224
619,926
620,903
350,642
808,190
565,615
934,11
878,815
240,589
476,221
959,648
154,230
250,437
972,429
308,844
535,681
209,392
944,466
937,879
143,730
328,196
895,548
381,140
498,106
206,394
824,320
103,561
94,591
464,150
564,986
190,573
917,989
196,130
222,159
260,206
210,654
639,390
790,106
160,64
940,779
133,764
394,986
955,265
461,963
441,802
630,652
652,87
850,481
92,627
310,644
406,731
626,165
586,950
787,124
814,902
106,882
897,46
363,845
185,623
227,346
384,269
581,774
799,359
950,663
597,354
812,319
219,255
844,581
643,29
159,480
12,119
919,532
941,306
738,245
496,824
118,395
939,845
344,653
919,198
509,455
577,125
62,781
323,146
192,632
638,296
480,193
367,439
535,521
43,503
959,750
530,164
337,80
127,725
563,714
807,104
580,542
818,905
875,496
349,896
442,810
744,519
274,994
137,831
334,336
404,347
382,98
807,425
962,39
271,39
416,523
350,684
601,10
974,60
741,141
716,329
370,808
585,19
563,88
841,473
781,838
705,203
865,718
755,526
554,395
276,467
886,571
324,774
180,502
442,60
39,328
850,539
803,196
225,948
309,362
532,35
333,397
766,293
820,317
789,682
425,865
378,575
503,297
511,604
879,280
847,69
561,712
967,953
957,712
174,270
677,874
524,199
884,930
56,801
561,598
35,427
367,650
171,675
589,162
396,710
665,960
489,895
751,984
388,216
116,116
97,651
774,617
745,267
338,973
464,386
30,229
681,588
247,427
776,935
13,957
644,748
451,771
693,334
858,868
16,252
609,113
298,756
420,795
130,445
732,533
264,635
477,881
857,319
993,554
494,299
243,241
438,778
427,604
544,698
756,23
56,318
82,413
534,695
943,471
578,549
312,96
849,920
302,399
372,766
732,783
340,342
487,657
238,78
953,639
270,396
836,319
315,870
114,116
708,735
424,819
918,407
464,725
484,470
105,620
317,803
832,455
488,618
670,724
211,213
481,744
636,468
324,495
695,690
771,586
373,512
337,76
766,349
862,201
553,159
605,251
199,208
749,380
663,345
244,379
416,179
504,376
772,533
940,509
