8007,8643
3230,4583
8282,9466
685,2629
2447,3652
1177,7048
4092,4122
7059,2915
9265,1080
8771,7075
8512,4720
6669,369
3712,7593
1759,9874
6779,9801
3696,673
2835,6874
3359,1810
2000,1955
3498,1256
7358,6889
802,4590
8435,9534
7329,5184
9206,6940
1421,4879
529,5013
7541,6754
2325,4767
2944,5482
5892,9255
878,781
8778,4560
6224,4709
9781,3264
9053,9162
656,692
1316,5407
9113,2675
2734,43
4299,1505
2387,5708
7861,8870
7836,3700
6020,863
4817,1870
935,1750
531,1537
584,4532
9926,4395
4938,3338
7348,203
627,1530
4646,9109
7094,1619
2785,5909
7415,4301
2836,4284
1786,5152
6009,2439
4872,1078
3174,1456
4424,6673
2639,5188
6471,5849
5895,9189
2270,5936
9688,3010
1905,8922
3255,946
9264,9880
2333,3267
981,7907
4454,8141
3459,2523
4632,5038
1271,6440
9922,5089
6028,1675
8509,2019
1436,6198
1675,3059
8109,5849
9916,4278
248,7022
5714,1758
9648,2027
1947,3393
5311,1130
2256,4857
1592,1885
6007,4002
8319,7010
4722,854
8525,3797
1990,9914
1161,6686
2534,5567
4735,1692
6000,1117
2126,4586
8331,2439
5394,2006
323,2405
1485,8567
7369,6014
9195,9553
3766,2645
5877,7461
528,2434
9025,2728
1023,427
3669,4251
4272,6325
3124,7487
5621,5847
6343,607
3544,2301
7958,816
7473,41
7268,3891
5866,2036
845,104
4053,3511
4501,5498
9223,9152
565,1971
7686,4279
2116,4844
1621,3367
1391,3915
601,8434
2441,293
1498,5074
4747,1673
5961,862
8385,8152
9921,159
2592,1881
9944,5569
1482,650
7645,378
4881,1658
6605,4262
1966,4654
7017,1940
774,9845
2468,5266
9453,289
1274,8522
7468,6021
6843,258
2873,2665
7858,4846
3646,9893
1460,2620
435,4256
3131,3857
875,1742
6504,6772
6614,7286
6246,2922
1233,5208
6891,1944
1582,5053
4074,7636
3779,3536
6521,8435
6674,4932
112,601
7528,6178
2704,2078
1701,3509
1940,7399
7734,1605
5841,245
4594,2583
2804,2820
4255,8122
9264,7690
5305,493
5635,226
40,7698
5515,2053
892,1116
1630,3127
6498,578
7533,590
7940,1807
870,8827
9006,1654
7198,9509
6742,1795
1910,966
8456,3367
4705,3780
672,5901
1014,2514
6936,244
8463,1356
6117,777
6702,8171
1528,7153
6733,4020
5358,2773
4432,4395
2550,4915
2891,5866
9033,4003
915,9501
7177,1117
9638,3484
8812,9231
9773,7964
1109,6691
5349,4235
903,2114
1355,8703
2309,5022
807,7468
6859,4662
6077,3167
3732,6650
2142,5404
2574,2525
3287,631
9275,8178
3048,3711
37,1856
847,8472
685,3633
1861,9404
4494,6746
2108,1721
2872,8697
1567,9654
6089,5953
1374,7037
670,4739
8307,5050
3572,1290
1437,7729
