215,273
840,916
544,518
20,-15
142,148
839,928
855,906
122,172
436,469
944,901
520,552
984,1011
123,116
250,258
705,616
472,395
470,385
94,22
955,896
628,646
732,652
980,905
644,578
758,737
857,828
739,743
271,309
949,1025
771,832
930,1026
115,196
975,920
192,242
809,853
908,904
807,832
260,166
349,416
588,541
296,311
164,141
322,258
992,1015
751,721
624,638
338,432
314,234
526,508
593,609
294,392
370,331
344,441
717,809
461,545
36,10
146,209
604,676
640,681
888,932
822,821
377,381
614,522
716,720
541,640
100,111
763,859
736,694
126,162
808,727
418,497
448,500
936,883
246,176
129,208
179,94
914,883
608,566
890,898
477,483
860,940
983,964
39,22
61,64
549,573
808,809
172,234
151,154
826,805
317,219
55,0
306,224
787,732
103,51
154,157
165,154
737,702
945,959
853,892
896,798
142,76
187,160
721,696
673,717
958,949
836,849
554,626
371,432
706,713
397,491
924,864
188,102
429,471
246,186
648,663
276,373
808,734
276,212
355,422
215,293
899,930
422,459
436,433
793,703
252,175
443,399
820,721
989,1024
790,812
517,526
785,818
821,841
598,606
907,919
586,572
569,579
519,489
848,873
449,438
939,870
202,151
855,934
894,930
73,43
709,679
999,907
214,193
622,651
45,24
315,411
513,501
992,926
988,1021
899,937
908,999
307,254
551,475
651,698
173,175
921,1016
469,372
715,721
712,662
485,435
785,777
282,246
876,836
179,191
612,608
535,485
201,183
114,25
613,622
418,340
515,538
215,231
558,480
856,870
55,129
258,257
895,910
197,166
494,558
622,586
85,40
391,303
147,88
916,922
103,123
133,215
472,499
414,349
784,870
317,273
535,486
116,202
445,517
29,3
820,814
886,954
305,398
496,516
641,562
236,276
925,914
648,694
338,416
249,197
366,336
553,522
344,260
966,1019
203,246
30,-15
988,939
757,827
696,644
759,810
151,193
580,498
241,276
124,203
365,308
267,176
613,514
528,459
406,449
876,943
851,938
235,236
94,165
850,923
691,697
189,177
77,5
429,499
469,437
80,35
273,200
257,229
173,205
577,614
417,323
819,812
505,463
72,15
952,1041
823,901
30,74
547,578
490,396
476,503
373,351
29,-70
828,898
835,819
75,38
821,809
923,941
19,104
655,677
538,463
202,121
465,541
836,794
214,235
331,405
260,166
13,-41
568,578
578,494
866,884
371,353
673,771
252,311
509,542
823,727
335,403
977,912
493,416
493,457
824,900
286,284
444,537
745,817
985,981
705,682
44,-11
723,723
420,482
356,272
493,442
141,121
428,367
625,547
666,638
746,807
824,791
800,879
734,801
76,16
158,72
272,308
176,237
903,946
435,483
274,185
188,164
724,701
284,366
20,-52
877,874
285,223
133,232
199,292
771,735
864,821
612,576
81,127
34,-8
891,984
877,918
490,556
739,821
40,121
338,323
886,863
954,962
479,450
932,926
335,350
329,418
434,414
999,1058
798,830
697,790
179,98
502,470
460,402
452,519
22,-56
919,872
651,607
856,861
824,912
336,323
146,169
207,176
83,141
842,896
671,654
908,853
251,292
427,392
486,425
636,560
635,728
452,413
563,493
381,432
135,104
692,747
214,281
247,275
519,603
244,161
880,910
726,785
124,222
466,451
440,361
655,563
363,397
618,620
740,768
548,518
306,320
75,128
883,783
226,277
682,695
482,411
481,453
942,847
902,922
718,673
51,-22
702,737
676,580
705,748
72,87
331,277
764,674
900,881
279,321
947,1000
109,25
639,552
80,56
694,779
136,189
75,22
888,918
209,291
573,494
382,314
83,113
717,745
151,249
320,239
447,500
374,448
133,149
374,379
238,185
937,928
535,565
781,695
325,299
719,806
349,400
94,19
178,258
749,740
291,229
819,743
917,1009
366,417
612,670
720,773
289,350
779,792
259,330
804,786
445,348
547,568
412,427
568,527
511,483
590,561
438,348
508,471
288,249
43,58
815,721
219,133
123,185
354,323
454,438
381,311
222,191
216,257
483,536
337,354
109,96
243,244
58,103
156,72
881,971
246,204
24,0
68,128
774,771
619,558
785,777
420,327
78,2
187,160
590,683
294,217
633,606
930,1002
802,835
716,724
718,670
65,1
895,835
64,1
764,816
885,878
135,79
527,570
687,710
953,921
175,221
726,740
631,649
740,644
863,839
153,63
655,609
505,567
450,503
286,193
553,498
295,364
764,669
496,409
211,302
269,176
770,852

31491
24541
9297
18910
23724
