77,85
11,12
25,27
84,76
47,44
35,43
85,79
95,100
60,56
52,49
14,14
13,12
86,80
83,87
62,57
12,15
78,69
43,39
77,86
74,80
22,15
23,29
97,87
45,40
99,98
57,60
53,52
98,100
37,28
48,46
62,53
17,23
85,87
80,84
28,21
26,30
52,58
61,51
50,50
15,10
53,60
46,52
40,42
19,21
34,33
49,55
61,58
76,85
64,56
34,33
14,11
19,27
84,82
62,53
69,73
62,68
88,93
92,100
87,80
31,38
83,75
66,57
40,42
53,56
28,33
68,59
90,84
63,68
95,85
10,1
89,93
44,53
85,81
11,6
92,85
35,25
82,76
87,90
67,65
67,67
96,94
61,63
29,25
51,46
22,31
49,42
39,36
77,83
11,13
26,31
49,55
15,12
32,34
69,62
94,94
47,47
83,78
69,59
31,21
42,44
70,75
50,43
90,84
79,82
14,5
17,21
31,26
30,28
75,75
65,58
79,72
96,95
84,75
46,44
20,28
93,99
78,84
58,57
63,64
56,58
24,16
13,16
79,76
31,38
85,84
98,101
51,59
29,22
68,63
17,10
93,100
58,53
45,42
10,5
15,13
92,93
71,68
33,35
67,71
60,62
28,20
16,7
31,37
14,4
21,24
10,19
74,81
53,50
53,47
99,104
19,25
81,79
80,77
15,20
23,18
38,40
11,1
97,102
21,19
23,13
79,81
23,16
15,6
15,11
88,92
65,62
23,20
87,82
38,39
46,50
63,57
80,70
63,65
68,74
21,14
29,23
12,4
62,63
80,88
43,52
24,27
70,70
55,53
56,47
39,43
23,30
14,4
82,86
10,18
18,10
13,3
61,53
25,19
20,13
54,51
33,23
88,81
19,19
66,72
37,39
49,40
17,15
56,59
46,37
24,19
99,99
58,56
75,84
50,46
42,51
50,49
54,50
45,37
65,55
58,50
49,49
44,46
88,81
85,85
41,32
99,99
92,91
38,31
94,96
91,92
12,13
96,98
99,99
21,21
64,67
35,32
19,12
59,63
14,18
72,62
29,29
18,20
42,33
75,65
17,14
51,49
60,54
46,55
16,17
22,28
65,58
76,81
39,36
52,57
94,85
82,90
52,46
34,35
82,72
30,24
46,38
95,98
32,26
64,65
46,40
56,61
13,19
69,68
13,17
29,24
97,100
67,66
66,71
83,82
44,50
88,88
58,56
17,15
47,41
65,74
28,37
18,24
88,84
80,71
18,12
17,12
27,21
55,54
90,80
21,23
30,27
75,84
42,36
43,49
99,98
22,19
72,69
78,79
33,42
58,48
23,30
11,19
73,78
67,58
38,41
58,64
45,35
97,101
54,52
36,37
14,5
93,84
93,94
20,29
19,27
42,42
64,56
77,76
34,35
31,26
13,6
96,88
76,68
26,32
37,30
24,28
49,49
58,59
86,81
67,58
34,43
52,48
14,13
33,40
82,87
29,25
92,93
46,37
96,105
30,37
22,25
29,23
78,78
47,54
31,33
82,72
55,50
16,11
72,62
15,9
84,80
51,45
67,72
85,78
75,79
65,67
41,41
51,43
74,79
73,75
88,82
89,96
20,20
16,17
70,61
75,75
15,11
68,76
83,85
89,84
46,55
87,91
94,94
83,88
74,80
76,82
42,37
12,6
80,83
57,62
21,25
57,63
69,73
59,58
21,26
26,21
59,63
22,30
92,99
16,6
18,21
56,50
12,9
42,32
74,74
23,22
92,91
79,83
19,18
50,41
83,84
21,14
42,39
92,83
18,19
12,18
19,10
96,90
37,41
61,64
22,14
54,58
75,77
61,58
50,57
89,91
30,35
32,33
89,93
15,11
37,35
31,37
82,90
88,92
40,37
75,77
11,12
29,21
49,53
93,91
82,85
10,1
47,54
57,62
19,17
66,58
25,20
11,1
26,27
93,91
35,25
36,31
43,51
62,52
51,48
83,73
97,104
86,86
50,40
25,25
16,25
42,41
10,16
87,80
11,9
74,78
94,94
85,90
11,20
92,99
29,33
84,78
74,77
67,73
30,24
30,38
32,30
19,19
34,26
81,88
21,12
58,49
28,36
73,66
56,65
43,33
14,21
67,57
76,71
99,99
41,36
45,47
56,58
35,34
23,17
91,89
13,14
91,85
72,64
48,54
62,60
95,99
18,27
90,83
66,74
75,78
76,81
56,49
31,38
47,52
87,89
32,31
28,22
73,79
28,30

2245
2429
2580
2184
