913,892
561,482
879,933
951,1011
266,279
749,685
745,655
391,355
181,99
247,241
202,144
300,293
73,122
801,740
162,256
829,828
419,444
453,365
547,562
581,602
766,856
142,232
806,727
229,227
500,511
198,269
724,785
795,774
981,992
194,130
430,498
607,558
242,291
547,607
487,573
783,696
954,900
480,444
878,962
480,574
835,762
483,528
879,910
666,686
982,914
641,674
991,965
344,432
922,844
807,813
604,649
785,746
864,813
671,741
11,91
48,146
596,579
911,908
219,318
749,689
31,107
757,691
386,336
998,936
644,720
299,306
486,423
954,973
855,812
120,160
391,387
263,315
704,662
799,823
834,884
245,240
77,105
235,331
393,394
210,135
290,355
70,3
83,71
411,324
911,895
500,454
318,416
621,719
813,895
545,549
537,581
873,914
519,451
357,378
980,926
811,788
168,166
961,931
606,700
406,399
44,10
218,222
244,195
362,376
301,280
547,614
574,622
738,768
384,403
712,806
304,343
41,-41
509,523
549,569
268,226
848,829
557,525
644,715
91,-8
956,1027
945,875
11,-2
282,184
169,251
500,550
494,513
459,403
627,663
179,249
661,730
327,252
704,700
519,460
80,57
455,419
254,162
680,719
813,771
161,217
134,84
233,137
972,1017
931,897
593,581
640,657
845,761
619,534
766,787
693,723
586,486
412,511
609,640
438,407
271,226
877,808
955,971
652,674
243,181
291,340
680,708
803,832
447,391
664,751
984,1026
573,608
354,448
995,966
756,835
473,546
156,190
103,161
231,328
475,406
361,309
249,329
589,666
590,560
989,1008
343,248
663,569
75,-10
252,221
631,651
765,785
77,3
355,421
33,-61
157,199
218,138
211,181
606,690
758,678
437,366
624,644
801,779
636,697
919,870
152,196
694,651
257,279

4686
13829
7375
16977
5403
